num_layers,num_epochs,batch_size,test_loss
100,150,90,0.007011646404862404
100,150,100,0.007153679616749287
100,160,10,0.005809929221868515
100,160,20,0.0052838753908872604
100,160,30,0.005843720864504576
100,160,40,0.00588218355551362
100,160,50,0.005748488940298557
100,160,60,0.005696677137166262
100,160,70,0.006453808397054672
100,160,80,0.006073531229048967
100,160,90,0.005561091471463442
100,160,100,0.006641330197453499
100,170,10,0.005268170963972807
100,170,20,0.006522383540868759
100,170,30,0.0053925467655062675
100,170,40,0.005015389062464237
100,170,50,0.006258884910494089
100,170,60,0.006733512971550226
100,170,70,0.006079948972910643
100,170,80,0.005603479221463203
100,170,90,0.005991877522319555
100,170,100,0.00623526144772768
100,180,10,0.0070143695920705795
100,180,20,0.005766123067587614
100,180,30,0.006239350885152817
100,180,40,0.005743115674704313
100,180,50,0.005311734974384308
100,180,60,0.005463149398565292
100,180,70,0.005728403106331825
100,180,80,0.005178652238100767
100,180,90,0.0056543247774243355
100,180,100,0.0062995608896017075
100,190,10,0.005561722908169031
100,190,20,0.005603102967143059
100,190,30,0.006193046923726797
100,190,40,0.005642865784466267
100,190,50,0.006243747193366289
100,190,60,0.005325717851519585
100,190,70,0.006203809287399054
100,190,80,0.005716409534215927
100,190,90,0.006403086706995964
100,190,100,0.006271878723055124
100,200,10,0.0061742509715259075
100,200,20,0.005591086111962795
100,200,30,0.005962699186056852
100,200,40,0.005364697426557541
100,200,50,0.005638511385768652
100,200,60,0.007054345682263374
100,200,70,0.00685214065015316
100,200,80,0.005880334880203009
100,200,90,0.005298534408211708
100,200,100,0.005818680394440889
